0, 1, 1.7974542454478284,621251.2149999997,0.2977272727272728
0, 2, 1.1074770463376873,621251.2149999997,0.4378156565656566
0, 3, 1.5847991319640622,621251.2149999997,0.30997474747474746
0, 4, 1.1030789759922883,621251.2149999997,0.2894570707070707
0, 5, 0.9833053389802213,621251.2149999997,0.3254419191919192
0, 6, 2.8448965018900356,621251.2149999997,0.29419191919191917
0, 7, 1.4840702997980695,621251.2149999997,0.34375
0, 8, 0.8558750812079258,621251.2149999997,0.391540404040404
0, 9, 0.8558750812079258,621251.2149999997,0.391540404040404
0, 10, 1.110830709368279,621251.2149999997,0.25555555555555554
0, 11, 0.7725615522236148,621251.2149999997,0.3055555555555556
0, 12, 0.7819453196320622,621251.2149999997,0.21275252525252525
0, 13, 0.9833053389802213,621251.2149999997,0.3254419191919192
0, 14, 1.5847991319640622,621251.2149999997,0.30997474747474746
0, 15, 2.8448965018900356,621251.2149999997,0.29419191919191917
0, 16, 1.5003892130147145,621251.2149999997,0.32285353535353534
0, 17, 1.5003892130147145,621251.2149999997,0.32285353535353534
0, 18, 1.1030789759922883,621251.2149999997,0.2894570707070707
0, 19, 0.7725615522236148,621251.2149999997,0.3055555555555556
0, 20, 0.7453388934092815,621251.2149999997,0.42045454545454547
0, 21, 0.9833053389802213,621251.2149999997,0.3254419191919192
0, 22, 4.032098617402953,621251.2149999997,0.3402777777777778
0, 23, 0.9163912813228324,621251.2149999997,0.2569444444444444
0, 24, 0.7819453196320622,621251.2149999997,0.21275252525252525
0, 25, 0.7819453196320622,621251.2149999997,0.21275252525252525
0, 26, 1.5381233059157453,621251.2149999997,0.32973484848484846
1, 1, 1.5847991319640622,621251.2149999997,0.30997474747474746
1, 2, 0.7819453196320622,621251.2149999997,0.21275252525252525
1, 3, 0.8558750812079258,621251.2149999997,0.391540404040404
1, 4, 1.5847991319640622,621251.2149999997,0.30997474747474746
1, 5, 1.7974542454478284,621251.2149999997,0.2977272727272728
1, 6, 1.4840702997980695,621251.2149999997,0.34375
1, 7, 1.4840702997980695,621251.2149999997,0.34375
1, 8, 4.032098617402953,621251.2149999997,0.3402777777777778
1, 9, 1.5847991319640622,621251.2149999997,0.30997474747474746
1, 10, 2.8448965018900356,621251.2149999997,0.29419191919191917
1, 11, 0.7819453196320622,621251.2149999997,0.21275252525252525
1, 12, 4.032098617402953,621251.2149999997,0.3402777777777778
1, 13, 1.7974542454478284,621251.2149999997,0.2977272727272728
1, 14, 0.7453388934092815,621251.2149999997,0.42045454545454547
1, 15, 4.032098617402953,621251.2149999997,0.3402777777777778
1, 16, 1.5003892130147145,621251.2149999997,0.32285353535353534
1, 17, 0.7819453196320622,621251.2149999997,0.21275252525252525
1, 18, 0.9833053389802213,621251.2149999997,0.3254419191919192
1, 19, 2.8448965018900356,621251.2149999997,0.29419191919191917
1, 20, 0.7725615522236148,621251.2149999997,0.3055555555555556
1, 21, 0.9833053389802213,621251.2149999997,0.3254419191919192
1, 22, 2.8448965018900356,621251.2149999997,0.29419191919191917
1, 23, 0.9833053389802213,621251.2149999997,0.3254419191919192
1, 24, 2.8448965018900356,621251.2149999997,0.29419191919191917
1, 25, 1.4840702997980695,621251.2149999997,0.34375
1, 26, 0.9833053389802213,621251.2149999997,0.3254419191919192
2, 1, 1.7974542454478284,621251.2149999997,0.2977272727272728
2, 2, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 3, 1.4840702997980695,621251.2149999997,0.34375
2, 4, 0.7453388934092815,621251.2149999997,0.42045454545454547
2, 5, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 6, 0.7453388934092815,621251.2149999997,0.42045454545454547
2, 7, 0.7453388934092815,621251.2149999997,0.42045454545454547
2, 8, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 9, 1.4840702997980695,621251.2149999997,0.34375
2, 10, 0.7453388934092815,621251.2149999997,0.42045454545454547
2, 11, 1.4840702997980695,621251.2149999997,0.34375
2, 12, 0.7819453196320622,621251.2149999997,0.21275252525252525
2, 13, 0.8558750812079258,621251.2149999997,0.391540404040404
2, 14, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 15, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 16, 0.8558750812079258,621251.2149999997,0.391540404040404
2, 17, 4.032098617402953,621251.2149999997,0.3402777777777778
2, 18, 1.4840702997980695,621251.2149999997,0.34375
2, 19, 4.032098617402953,621251.2149999997,0.3402777777777778
2, 20, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 21, 1.7974542454478284,621251.2149999997,0.2977272727272728
2, 22, 1.4840702997980695,621251.2149999997,0.34375
2, 23, 1.4840702997980695,621251.2149999997,0.34375
2, 24, 1.5847991319640622,621251.2149999997,0.30997474747474746
2, 25, 1.7974542454478284,621251.2149999997,0.2977272727272728
2, 26, 1.4840702997980695,621251.2149999997,0.34375
